Borough,Longitude,Latitude,LatinSpecies
Queens,-73.88568199999999,40.736523,PLATANUS ACERIFOLIA
Manhattan,-73.999716,40.716894,TILIA CORDATA
Queens,-73.782425,40.762469,ACER SACCHARINUM
Brooklyn,-73.963188,40.624659,ACER PSEUDOPLATANUS
Manhattan,-73.972635,40.793498,QUERCUS RUBRA
Staten Island,-74.088624,40.625039,PYRUS CALLERYANA
Queens,-73.772424,40.76048,QUERCUS PALUSTRIS
Queens,-73.7833,40.775015,ACER PLATANOIDES
Bronx,-73.914761,40.855667,ACER SACCHARUM
Queens,-73.91251899999999,40.757425,FRAXINUS PENNSYLVANICA
Queens,-73.743223,40.760269,ACER PLATANOIDES
Queens,-73.751623,40.655241,ACER SACCHARINUM
Brooklyn,-73.954511,40.691239,GLEDITSIA TRIACANTHOS
Queens,-73.807035,40.702332,QUERCUS PALUSTRIS
Bronx,-73.844779,40.832214,TILIA CORDATA
Queens,-73.902036,40.748625,ACER RUBRUM
Queens,-73.853832,40.732279999999996,PLATANUS ACERIFOLIA
Brooklyn,-73.977757,40.612606,PLATANUS ACERIFOLIA
Brooklyn,-73.970946,40.629012,ACER PLATANOIDES
Queens,-73.857378,40.739625,ACER PLATANOIDES
Queens,-73.81305,40.70397,ACER PLATANOIDES
Brooklyn,-73.957139,40.692842,GLEDITSIA TRIACANTHOS
Staten Island,-74.21466,40.521968,PYRUS CALLERYANA
Brooklyn,-73.963261,40.67649,GINKGO BILOBA
Staten Island,-74.146043,40.622715,PLATANUS ACERIFOLIA
Queens,1.0,1.0,PLANTING SITE
Queens,-73.844312,40.67765,QUERCUS PALUSTRIS
Brooklyn,-73.907289,40.609058000000005,PLATANUS ACERIFOLIA
Staten Island,-74.155907,40.58829,ACER PLATANOIDES
Staten Island,-74.077139,40.597862,PLATANUS ACERIFOLIA
Brooklyn,-73.967869,40.617838,PYRUS CALLERYANA
Staten Island,-74.208124,40.544878999999995,PYRUS CALLERYANA
Staten Island,-74.121391,40.572961,ACER PLATANOIDES
Queens,-73.901557,40.752003,TILIA CORDATA
Manhattan,-73.991134,40.760486,GLEDITSIA TRIACANTHOS
Bronx,-73.897823,40.882933,AILANTHUS ALTISSIMA
Brooklyn,-73.939941,40.643795000000004,ACER PLATANOIDES
Bronx,-73.848602,40.849671,ACER SACCHARUM
Queens,-73.91817900000001,40.74102,CELTIS OCCIDENTALIS
Staten Island,-74.10084,40.573663,QUERCUS PALUSTRIS
Staten Island,1.0,1.0,TILIA CORDATA
Brooklyn,-73.949054,40.602509999999995,ACER PLATANOIDES
Brooklyn,-73.946277,40.613238,BETULA SPECIES
Queens,-73.717552,40.741437,ACER PLATANOIDES
Manhattan,-73.946469,40.780640000000005,GLEDITSIA TRIACANTHOS
Brooklyn,-73.94791,40.635282000000004,UNKNOWN DEAD TREES 
Manhattan,-73.967336,40.788018,SOPHORA JAPONICA
Brooklyn,-73.870824,40.670849,PLATANUS ACERIFOLIA
Manhattan,-73.951213,40.778537,GLEDITSIA TRIACANTHOS
Brooklyn,-73.927025,40.629795,PYRUS CALLERYANA
Queens,-73.77650200000001,40.662727000000004,QUERCUS PHELLOS
Staten Island,-74.15722199999999,40.561964,PYRUS CALLERYANA
Brooklyn,-73.994659,40.663924,PYRUS CALLERYANA
Queens,-73.824331,40.728926,ACER PLATANOIDES
Staten Island,-74.097789,40.60194,QUERCUS PALUSTRIS
Manhattan,-73.990714,40.722122,PYRUS CALLERYANA
Brooklyn,-73.996051,40.691132,PLATANUS ACERIFOLIA
Bronx,-73.855188,40.895482,ACER PLATANOIDES
Queens,-73.806224,40.750864,PLATANUS ACERIFOLIA
Queens,-73.72937900000001,40.707276,ACER PLATANOIDES
Manhattan,-73.963614,40.763576,PYRUS CALLERYANA
Bronx,-73.833054,40.889732,ACER PLATANOIDES
Manhattan,-73.96740600000001,40.771952,ULMUS AMERICANA
Queens,-73.88956,40.752559999999995,QUERCUS PALUSTRIS
Brooklyn,-73.937476,40.615249,ACER PLATANOIDES
Manhattan,-73.95109599999999,40.820461,PYRUS CALLERYANA
Bronx,-73.874835,40.898433000000004,QUERCUS RUBRA
Queens,-73.80081,40.690946999999994,TILIA CORDATA
Queens,-73.73812099999999,40.712533,ACER PLATANOIDES
Brooklyn,-74.018183,40.620305,LIQUIDAMBAR STYRACIFLUA
Queens,-73.894201,40.708603000000004,ULMUS AMERICANA
Queens,-73.734341,40.677797999999996,PLATANUS ACERIFOLIA
Queens,-73.85358599999999,40.684028999999995,UNKNOWN DEAD TREES 
Queens,-73.796982,40.715942999999996,QUERCUS PALUSTRIS
Brooklyn,-73.970136,40.610031,ACER PLATANOIDES
Staten Island,-74.17893000000001,40.521685,ACER RUBRUM
Queens,-73.781234,40.733641,PLANTING SITE
Queens,-73.845111,40.780037,ACER PLATANOIDES
Brooklyn,-73.87218,40.688137,PLATANUS ACERIFOLIA
Bronx,-73.827991,40.878127,GLEDITSIA TRIACANTHOS
Queens,-73.875242,40.752778,ACER PLATANOIDES
Queens,-73.809342,40.755632,ACER PLATANOIDES
Queens,-73.844868,40.676678,ACER PLATANOIDES
Queens,-73.799196,40.598213,ACER PLATANOIDES
Queens,-73.728998,40.683465999999996,ACER SACCHARINUM
Brooklyn,-73.977743,40.665893,SOPHORA JAPONICA
Queens,-73.74293399999999,40.660267,ACER PLATANOIDES
Queens,-73.902754,40.751508,TILIA CORDATA
Staten Island,-74.158749,40.553181,PLATANUS ACERIFOLIA
Staten Island,-74.10855600000001,40.563596999999994,ACER PLATANOIDES
Brooklyn,-73.929046,40.620956,ULMUS AMERICANA
Queens,-73.826959,40.754337,ACER RUBRUM
Brooklyn,-73.947101,40.713525,PLATANUS ACERIFOLIA
Brooklyn,-73.968871,40.628906,QUERCUS PALUSTRIS
Bronx,-73.910264,40.835975,ACER SACCHARUM
Queens,-73.818298,40.7136,PLATANUS ACERIFOLIA
Queens,-73.742221,40.702139,PLANTING SITE
Brooklyn,-73.891994,40.641683,PLANTING SITE
Queens,1.0,1.0,PYRUS CALLERYANA
Brooklyn,-73.980584,40.597388,PLATANUS ACERIFOLIA
Staten Island,1.0,1.0,ACER PLATANOIDES
Queens,-73.798532,40.732858,GLEDITSIA TRIACANTHOS
Queens,-73.87303399999999,40.70608,ACER SACCHARINUM
Queens,-73.849575,40.696498999999996,FRAXINUS PENNSYLVANICA
Brooklyn,-73.975134,40.641389000000004,PLATANUS ACERIFOLIA
Bronx,-73.859669,40.863514,ACER SACCHARUM
Brooklyn,-73.957458,40.624871,AESCULUS HIPPOCASTANUM
Brooklyn,-73.986715,40.664311,QUERCUS PALUSTRIS
Bronx,-73.863289,40.836814000000004,GLEDITSIA TRIACANTHOS
Queens,-73.800055,40.690595,ACER PSEUDOPLATANUS
Brooklyn,-73.937324,40.586687,PLATANUS ACERIFOLIA
Staten Island,-74.20415,40.539788,UNKNOWN LIVE TREES 
Manhattan,-73.994153,40.732103,PYRUS CALLERYANA
Staten Island,-74.22386999999999,40.508590000000005,PLATANUS ACERIFOLIA
Queens,-73.738114,40.771397,ACER SACCHARINUM
Queens,-73.79717600000001,40.78255,ACER PLATANOIDES
Queens,1.0,1.0,PLATANUS ACERIFOLIA
Brooklyn,-73.961541,40.699009999999994,QUERCUS PALUSTRIS
Queens,-73.84334799999999,40.776579999999996,PLATANUS ACERIFOLIA
Staten Island,-74.20320500000001,40.523949,ACER PLATANOIDES
Staten Island,-74.215757,40.535342,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.955713,40.709604999999996,ACER SACCHARUM
Bronx,-73.846695,40.838484,SOPHORA JAPONICA
Brooklyn,-73.918913,40.680115,ZELKOVA SERRATA
Staten Island,-74.124717,40.618571,PLATANUS ACERIFOLIA
Brooklyn,-73.97440300000001,40.686127,ACER RUBRUM
Queens,1.0,1.0,UNKNOWN DEAD TREES 
Queens,-73.93337199999999,40.759664,PLATANUS ACERIFOLIA
Brooklyn,-74.00425899999999,40.602278000000005,PLATANUS ACERIFOLIA
Brooklyn,-73.89532,40.654438,ACER SACCHARUM
Queens,-73.753936,40.694019,PLANTING SITE
Queens,-73.897758,40.713881,ACER SACCHARINUM
Queens,-73.90696,40.748313,GLEDITSIA TRIACANTHOS
Brooklyn,-73.94600200000001,40.675883,STUMP 
Brooklyn,-73.984684,40.666708,TILIA CORDATA
Queens,-73.73419799999999,40.654415,PLATANUS ACERIFOLIA
Bronx,-73.859903,40.856352,ACER PLATANOIDES
Queens,-73.885897,40.753640000000004,PLATANUS ACERIFOLIA
Brooklyn,-73.889579,40.640661,PLATANUS ACERIFOLIA
Queens,-73.94390600000001,40.746339,PINUS NIGRA
Manhattan,-74.003427,40.746506,PINUS SPECIES
Bronx,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.73662900000001,40.763453000000005,ACER PLATANOIDES
Queens,-73.874563,40.737152,FRAXINUS PENNSYLVANICA
Queens,-73.904987,40.746525,ACER PLATANOIDES
Queens,-73.74281500000001,40.67052,GLEDITSIA TRIACANTHOS
Queens,-73.851079,40.669329,PLATANUS ACERIFOLIA
Brooklyn,-73.91155,40.638457,PLATANUS ACERIFOLIA
Queens,-73.828515,40.709405,GLEDITSIA TRIACANTHOS
Staten Island,-74.12196800000001,40.566346,PLATANUS ACERIFOLIA
Queens,-73.931855,40.774144,PLANTING SITE
Manhattan,-73.940889,40.839524,MALUS PUMILA
Brooklyn,-73.959005,40.602575,ACER PLATANOIDES
Queens,-73.814305,40.758691999999996,UNKNOWN DEAD TREES 
Manhattan,1.0,1.0,GLEDITSIA TRIACANTHOS
Bronx,-73.893128,40.85524,ULMUS AMERICANA
Staten Island,-74.245373,40.501893,PYRUS CALLERYANA
Bronx,-73.841842,40.870336,ACER SPECIES
Queens,-73.811401,40.737029,ACER SACCHARUM
Brooklyn,-73.965108,40.614057,ACER PLATANOIDES
Queens,-73.803349,40.771976,QUERCUS PALUSTRIS
Queens,-73.746279,40.748521999999994,ACER SACCHARINUM
Manhattan,-73.95518100000001,40.782948,GLEDITSIA TRIACANTHOS
Queens,1.0,1.0,ACER SACCHARUM
Staten Island,-74.157223,40.544569,ACER SACCHARINUM
Manhattan,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.715018,40.744862,PYRUS CALLERYANA
Brooklyn,-73.92058,40.623554,ACER PLATANOIDES
Queens,-73.718621,40.73855,PYRUS CALLERYANA
Brooklyn,-73.891115,40.637583,PLATANUS ACERIFOLIA
Brooklyn,-73.937221,40.643353000000005,PLATANUS ACERIFOLIA
Queens,-73.841368,40.699342,ACER PLATANOIDES
Queens,1.0,1.0,GINKGO BILOBA
Brooklyn,-73.93731899999999,40.653039,PLATANUS ACERIFOLIA
Queens,-73.871633,40.751267,QUERCUS PALUSTRIS
Brooklyn,-73.965952,40.607746,ACER PLATANOIDES
Queens,-73.872045,40.7482,ACER PLATANOIDES
Queens,-73.777762,40.685672,ACER SACCHARINUM
Queens,-73.715618,40.728901,PYRUS CALLERYANA
Brooklyn,-73.944276,40.602649,ACER PLATANOIDES
Queens,-73.821586,40.614396,GLEDITSIA TRIACANTHOS
Staten Island,-74.21508399999999,40.550521999999994,GLEDITSIA TRIACANTHOS
Staten Island,1.0,1.0,ACER RUBRUM
Brooklyn,-74.033222,40.62877,PLATANUS ACERIFOLIA
Queens,-73.832463,40.769076,QUERCUS PALUSTRIS
Bronx,-73.903587,40.874541,UNKNOWN DEAD TREES 
Queens,1.0,1.0,PLANTING SITE
Staten Island,-74.196187,40.537397999999996,PYRUS CALLERYANA
Queens,-73.80064,40.774652,ACER PLATANOIDES
Staten Island,-74.128585,40.614129,ACER PLATANOIDES
Manhattan,-73.956384,40.773006,PLATANUS ACERIFOLIA
Brooklyn,-73.971228,40.631184000000005,ACER PSEUDOPLATANUS
Queens,-73.814135,40.682171000000004,ACER SACCHARINUM
Queens,-73.76406999999999,40.758502,PLATANUS ACERIFOLIA
Manhattan,-73.941047,40.841626,ZELKOVA SERRATA
Staten Island,-74.20330200000001,40.535455999999996,FRAXINUS PENNSYLVANICA
Bronx,-73.893276,40.830405999999996,OSTRYA VIRGINIANA
Brooklyn,-73.97122399999999,40.625652,QUERCUS PALUSTRIS
Bronx,-73.886521,40.851185,UNKNOWN DEAD TREES 
Queens,-73.7076,40.748594,GINKGO BILOBA
Queens,-73.845916,40.691059,SALIX BABYLONICA
Queens,-73.78746,40.772515999999996,ACER PLATANOIDES
Queens,1.0,1.0,GLEDITSIA TRIACANTHOS
Queens,-73.906993,40.755452000000005,ACER PLATANOIDES
Queens,1.0,1.0,ACER SACCHARUM
Staten Island,-74.092979,40.624252,PLATANUS ACERIFOLIA
Staten Island,-74.133646,40.567684,PYRUS CALLERYANA
Brooklyn,-73.901098,40.616338,PLATANUS ACERIFOLIA
Queens,-73.730928,40.715115000000004,ACER RUBRUM
Brooklyn,-73.94757,40.625069,ACER PLATANOIDES
Manhattan,-73.984871,40.721790000000006,PLATANUS ACERIFOLIA
Brooklyn,-73.960339,40.692473,PLATANUS ACERIFOLIA
Queens,-73.838706,40.687613,PLATANUS ACERIFOLIA
Bronx,-73.829279,40.830179,TILIA CORDATA
Brooklyn,-73.968558,40.643912,ACER PLATANOIDES
Queens,-73.876426,40.735865000000004,QUERCUS RUBRA
Manhattan,-73.968703,40.788385,SOPHORA JAPONICA
Brooklyn,-73.945341,40.603307,TILIA CORDATA
Brooklyn,-73.965923,40.708912,UNKNOWN LIVE TREES 
Brooklyn,-73.930019,40.630059,ACER PLATANOIDES
Staten Island,-74.196009,40.540327000000005,QUERCUS RUBRA
Brooklyn,-73.893103,40.642899,PLATANUS ACERIFOLIA
Queens,-73.883253,40.714752000000004,PLATANUS ACERIFOLIA
Staten Island,-74.199905,40.551707,ACER PLATANOIDES
Bronx,-73.91658100000001,40.846784,UNKNOWN LIVE TREES 
Brooklyn,-73.903499,40.660486999999996,SOPHORA JAPONICA
Brooklyn,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.788503,40.738361,ACER PLATANOIDES
Queens,-73.892925,40.706695,PYRUS CALLERYANA
Staten Island,-74.159053,40.632202,PYRUS CALLERYANA
Staten Island,-74.139499,40.636919,ACER RUBRUM
Queens,1.0,1.0,PINUS THUNBERGII
Staten Island,-74.19037800000001,40.541326,ACER PLATANOIDES
Queens,-73.79654599999999,40.736032,FRAXINUS PENNSYLVANICA
Brooklyn,-73.956338,40.655404,PLATANUS ACERIFOLIA
Brooklyn,-73.99194399999999,40.633094,ACER PLATANOIDES
Queens,-73.88408199999999,40.704944,GLEDITSIA TRIACANTHOS
Bronx,-73.856325,40.855216999999996,UNKNOWN DEAD TREES 
Queens,-73.813376,40.693538000000004,QUERCUS PALUSTRIS
Queens,-73.80707,40.730422999999995,UNKNOWN LIVE TREES 
Staten Island,-74.084707,40.607888,ACER PLATANOIDES
Manhattan,-73.936797,40.824832,PYRUS CALLERYANA
Queens,-73.741997,40.693505,ACER PLATANOIDES
Queens,-73.79180799999999,40.743156,ACER PLATANOIDES
Queens,-73.798487,40.685878,TILIA CORDATA
Brooklyn,-74.036819,40.630657,PLATANUS ACERIFOLIA
Queens,-73.731946,40.699469,ACER PLATANOIDES
Queens,-73.90858100000001,40.700790000000005,ACER PLATANOIDES
Queens,-73.820666,40.674341,SOPHORA JAPONICA
Queens,-73.741411,40.692690999999996,ACER PLATANOIDES
Queens,-73.843962,40.682266999999996,FRAXINUS PENNSYLVANICA
Queens,-73.776338,40.776332000000004,ACER PLATANOIDES
Queens,-73.77438000000001,40.753261,ACER RUBRUM
Staten Island,-74.14815,40.538134,UNKNOWN SHAFT
Staten Island,-74.16141800000001,40.625011,ACER SACCHARINUM
Queens,-73.851292,40.720423,PLANTING SITE
Brooklyn,-73.991139,40.665603999999995,PLATANUS ACERIFOLIA
Brooklyn,-73.99594599999999,40.684613,PLATANUS ACERIFOLIA
Brooklyn,-74.009815,40.636595,PYRUS CALLERYANA
Queens,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.709947,40.746972,GLEDITSIA TRIACANTHOS
Manhattan,-73.97841600000001,40.723896,QUERCUS RUBRA
Staten Island,-74.097936,40.601294,GLEDITSIA TRIACANTHOS
Queens,-73.860421,40.68207,ACER PLATANOIDES
Brooklyn,-73.951479,40.610316,QUERCUS PALUSTRIS
Brooklyn,-74.021565,40.624914000000004,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.951164,40.613825,PYRUS CALLERYANA
Queens,-73.829441,40.681288,ACER PLATANOIDES
Brooklyn,-73.957716,40.716908000000004,TILIA CORDATA
Manhattan,-73.944618,40.78655,GLEDITSIA TRIACANTHOS
Brooklyn,-74.015638,40.630796000000004,ACER PLATANOIDES
Queens,-73.747087,40.684778,ACER PLATANOIDES
Brooklyn,-73.94922700000001,40.593449,PLANTING SITE
Staten Island,-74.158999,40.561578000000004,ACER SACCHARINUM
Brooklyn,-73.87337099999999,40.684287,GLEDITSIA TRIACANTHOS
Brooklyn,-73.948767,40.687175,AILANTHUS ALTISSIMA
Queens,-73.738566,40.679593,ACER PLATANOIDES
Brooklyn,-73.934846,40.639059,GINKGO BILOBA
Queens,-73.716778,40.750279,ACER PLATANOIDES
Bronx,-73.86246899999999,40.867804,PLATANUS ACERIFOLIA
Queens,-73.79256099999999,40.685728000000005,ACER PSEUDOPLATANUS
Staten Island,-74.189162,40.540906,PYRUS CALLERYANA
Queens,-73.810638,40.753026,PLATANUS ACERIFOLIA
Staten Island,-74.09898100000001,40.578971,ACER PLATANOIDES
Queens,-73.85386700000001,40.690433,PLATANUS ACERIFOLIA
Queens,-73.79673000000001,40.772045,PLATANUS ACERIFOLIA
Staten Island,-74.105019,40.584811,PYRUS CALLERYANA
Brooklyn,-73.956438,40.631045,QUERCUS PALUSTRIS
Queens,-73.83626,40.787304,PLATANUS ACERIFOLIA
Brooklyn,-73.887867,40.641412,PLATANUS ACERIFOLIA
Manhattan,-73.946042,40.777408,SOPHORA JAPONICA
Brooklyn,-73.989089,40.670518,UNKNOWN LIVE TREES 
Queens,-73.803246,40.683187,ACER PSEUDOPLATANUS
Bronx,-73.81468199999999,40.826545,SOPHORA JAPONICA
Brooklyn,-73.985694,40.609342,PLATANUS ACERIFOLIA
Brooklyn,-74.001688,40.649015000000006,PLATANUS ACERIFOLIA
Staten Island,-74.203633,40.539937,PYRUS CALLERYANA
Queens,-73.78676899999999,40.751805,ACER PLATANOIDES
Manhattan,-73.977175,40.74943,GINKGO BILOBA
Queens,-73.759714,40.684902,ACER PLATANOIDES
Queens,-73.810699,40.7582,ACER SACCHARINUM
Staten Island,-74.24226800000001,40.510215,GLEDITSIA TRIACANTHOS
Staten Island,-74.152941,40.616819,ACER PLATANOIDES
Bronx,-73.844224,40.843814,PLATANUS ACERIFOLIA
Queens,-73.92413,40.764668,PLATANUS ACERIFOLIA
Staten Island,-74.178737,40.564358,ACER RUBRUM
Queens,-73.84400600000001,40.68435,ACER PLATANOIDES
Brooklyn,1.0,1.0,PLATANUS ACERIFOLIA
Manhattan,-73.942638,40.794062,GINKGO BILOBA
Staten Island,-74.163771,40.53573,ACER PLATANOIDES
Bronx,-73.900085,40.91125,ACER PLATANOIDES
Queens,-73.82941,40.738708,UNKNOWN LIVE TREES 
Manhattan,-73.970652,40.792475,SOPHORA JAPONICA
Queens,-73.843775,40.663812,PLATANUS ACERIFOLIA
Manhattan,-73.9606,40.761497999999996,PLATANUS ACERIFOLIA
Queens,-73.819263,40.797696,ACER SACCHARINUM
Queens,-73.80144200000001,40.724225,ACER PLATANOIDES
Queens,-73.901808,40.724629,ACER PLATANOIDES
Staten Island,-74.142201,40.558602,ACER SACCHARINUM
Staten Island,-74.077832,40.623576,PYRUS CALLERYANA
Brooklyn,-73.88774000000001,40.640153000000005,PLATANUS ACERIFOLIA
Brooklyn,-74.023865,40.631861,PYRUS CALLERYANA
Queens,-73.86993199999999,40.760926,ACER PLATANOIDES
Queens,-73.745085,40.712962,ACER RUBRUM
Queens,-73.849799,40.686062,ACER PLATANOIDES
Queens,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.735383,40.675793,ACER PLATANOIDES
Brooklyn,-74.013696,40.607383,ACER SACCHARUM
Manhattan,-74.003477,40.726960999999996,GINKGO BILOBA
Manhattan,-73.942325,40.788862,PYRUS CALLERYANA
Queens,-73.873455,40.724308,GLEDITSIA TRIACANTHOS
Staten Island,-74.096194,40.594823999999996,ACER PLATANOIDES
Bronx,-73.834008,40.889353,FRAXINUS PENNSYLVANICA
Manhattan,-74.008657,40.737559000000005,PYRUS CALLERYANA
Bronx,-73.85829100000001,40.815459999999995,PYRUS CALLERYANA
Brooklyn,-74.01992,40.630894,PLATANUS ACERIFOLIA
Bronx,-73.887372,40.857115,GLEDITSIA TRIACANTHOS
Staten Island,-74.0773,40.602909999999994,QUERCUS PALUSTRIS
Queens,-73.763548,40.756902000000004,PLATANUS ACERIFOLIA
Bronx,1.0,1.0,ACER PLATANOIDES
Brooklyn,-73.939246,40.671192,QUERCUS PALUSTRIS
Brooklyn,-73.91135200000001,40.684865,STUMP 
Queens,-73.831577,40.686091,ACER PLATANOIDES
Queens,-73.919232,40.749365999999995,ACER PLATANOIDES
Brooklyn,-73.904658,40.661084,SOPHORA JAPONICA
Queens,-73.775224,40.664502,ULMUS AMERICANA
Queens,-73.92108,40.745219,UNKNOWN LIVE TREES 
Brooklyn,-73.96770500000001,40.609593,ACER PLATANOIDES
Brooklyn,-73.97143299999999,40.674296000000005,ZELKOVA SERRATA
Manhattan,-73.92833399999999,40.856021000000005,AILANTHUS ALTISSIMA
Manhattan,-73.974784,40.793095,SOPHORA JAPONICA
Queens,-73.752394,40.697137,PLATANUS ACERIFOLIA
Queens,-73.764927,40.686867,ACER PLATANOIDES
Manhattan,-73.94828100000001,40.807246,PLANTING SITE
Staten Island,-74.133849,40.597995000000004,GLEDITSIA TRIACANTHOS
Staten Island,-74.18637199999999,40.536001,SOPHORA JAPONICA
Staten Island,-74.20535500000001,40.518819,PYRUS CALLERYANA
Queens,-73.877936,40.74175,PLANTING SITE
Queens,-73.731835,40.715109000000005,PLATANUS ACERIFOLIA
Queens,-73.90179300000001,40.723809,ACER PLATANOIDES
Bronx,-73.84447800000001,40.861686,ZELKOVA SERRATA
Queens,-73.844548,40.690812,ACER PLATANOIDES
Staten Island,-74.190129,40.522794,ACER PLATANOIDES
Queens,-73.795919,40.757059999999996,GINKGO BILOBA
Manhattan,-73.966875,40.772391,GINKGO BILOBA
Queens,-73.816427,40.766505,ACER PLATANOIDES
Queens,-73.73127099999999,40.700928999999995,ACER SACCHARINUM
Queens,-73.890722,40.700396999999995,ACER PLATANOIDES
Queens,-73.896573,40.727592,MORUS ALBA
Manhattan,-73.966178,40.800634,GLEDITSIA TRIACANTHOS
Queens,-73.77038399999999,40.713405,ACER PLATANOIDES
Brooklyn,-73.910944,40.605047,PLATANUS ACERIFOLIA
Manhattan,-73.974419,40.745036,PLATANUS ACERIFOLIA
Brooklyn,-73.88994100000001,40.667651,FRAXINUS PENNSYLVANICA
Manhattan,-73.93826700000001,40.855732,ACER PLATANOIDES
Brooklyn,-73.985923,40.659634000000004,PLATANUS ACERIFOLIA
Queens,-73.925873,40.765471000000005,UNKNOWN DEAD TREES 
Brooklyn,-73.963937,40.686928,TILIA CORDATA
Queens,-73.847449,40.691998999999996,ACER SACCHARINUM
Queens,-73.790468,40.725246000000006,ACER PLATANOIDES
Bronx,-73.838851,40.865127,ULMUS AMERICANA
Brooklyn,-73.99668100000001,40.600392,ACER PALMATUM
Manhattan,-73.95258199999999,40.780744,GLEDITSIA TRIACANTHOS
Brooklyn,-74.027582,40.631413,GLEDITSIA TRIACANTHOS
Brooklyn,-73.965188,40.614478000000005,QUERCUS PALUSTRIS
Brooklyn,-74.00826500000001,40.623614,ACER SACCHARUM
Queens,-73.73787,40.721942999999996,ACER PLATANOIDES
Brooklyn,-73.911638,40.632446,PLATANUS ACERIFOLIA
Bronx,-73.924769,40.843226,UNKNOWN DEAD TREES 
Queens,-73.777914,40.787799,ACER PLATANOIDES
Staten Island,-74.245695,40.501364,ACER SACCHARINUM
Brooklyn,-73.96545400000001,40.703936999999996,GLEDITSIA TRIACANTHOS
Brooklyn,-73.937201,40.625443,ACER SACCHARUM
Queens,-73.913751,40.715796000000005,FRAXINUS PENNSYLVANICA
Brooklyn,-73.913107,40.638752000000004,PLATANUS ACERIFOLIA
Brooklyn,-73.931686,40.702366,TILIA CORDATA
Queens,-73.811426,40.697697999999995,TSUGA CANADENSIS
Brooklyn,-73.948598,40.620509999999996,ACER PLATANOIDES
Queens,-73.80461700000001,40.673592,PYRUS CALLERYANA
Manhattan,-73.96052399999999,40.769718,GLEDITSIA TRIACANTHOS
Bronx,-73.789953,40.854754,GLEDITSIA TRIACANTHOS
Manhattan,-73.968112,40.78976,PLATANUS ACERIFOLIA
Brooklyn,-73.939981,40.684441,QUERCUS PALUSTRIS
Queens,-73.753589,40.692935,PLANTING SITE
Staten Island,-74.201145,40.519038,QUERCUS PALUSTRIS
Queens,-73.775715,40.773426,ACER PLATANOIDES
Queens,-73.792113,40.676931,ACER PLATANOIDES
Queens,-73.869413,40.730331,ACER PLATANOIDES
Queens,-73.82088,40.785586,ACER PLATANOIDES
Queens,-73.84577,40.725485,GLEDITSIA TRIACANTHOS
Queens,-73.804757,40.727145,LIQUIDAMBAR STYRACIFLUA
Queens,-73.788684,40.74946,ULMUS AMERICANA
Queens,-73.845949,40.652617,PYRUS CALLERYANA
Brooklyn,-73.945274,40.692824,PLATANUS ACERIFOLIA
Queens,-73.810133,40.769921000000004,ACER PLATANOIDES
Manhattan,-73.957265,40.775164000000004,PLATANUS ACERIFOLIA
Queens,-73.793587,40.726999,ACER PLATANOIDES
Queens,-73.88658000000001,40.757008,PLATANUS ACERIFOLIA
Brooklyn,-73.984394,40.626742,PLANTING SITE
Brooklyn,-73.932099,40.631324,ACER PLATANOIDES
Queens,-73.761268,40.732141999999996,FRAXINUS PENNSYLVANICA
Brooklyn,-74.01394,40.630682,PLATANUS ACERIFOLIA
Queens,-73.730837,40.729975,ACER SACCHARUM
Manhattan,-73.984717,40.760878999999996,GLEDITSIA TRIACANTHOS
Staten Island,-74.092454,40.592881,PLATANUS ACERIFOLIA
Brooklyn,-73.994681,40.685542,QUERCUS ALBA
Queens,-73.830065,40.766144,FRAXINUS PENNSYLVANICA
Queens,-73.73808000000001,40.701137,ACER PLATANOIDES
Bronx,-73.87316,40.84037,ACER RUBRUM
Bronx,-73.900273,40.841078,ACER PLATANOIDES
Queens,-73.741998,40.723881,ACER SACCHARUM
Staten Island,-74.20886999999999,40.54075,FRAXINUS PENNSYLVANICA
Manhattan,-73.97612099999999,40.748474,ZELKOVA SERRATA
Brooklyn,-73.90950699999999,40.657352,ACER PLATANOIDES
Queens,-73.807429,40.778319,ACER PLATANOIDES
